Date,Volume,Volume_std,Index_ROC,Close,close_std_sp500-F,close_m_sp500-F
2012-7-23,2078031,0.880820512,-1.07,1343.75,-0.491604711,26.875
2012-7-24,2115725,0.926433848,-1.06,1329.5,-0.509083054,26.59
2012-7-25,1840501,0.593386547,0.41,1335,-0.502337027,26.7
2012-7-26,2275727,1.120051535,1.48,1354.75,-0.478112658,27.095
2012-7-27,2495356,1.385823582,2.05,1382.5,-0.444075886,27.65
2012-7-30,1486890,0.165483496,-0.14,1380.5,-0.446528986,27.61
2012-7-31,1774241,0.513205625,-0.43,1374.5,-0.453888288,27.49
2012-8-1,1800024,0.544405515,-0.29,1370.5,-0.45879449,27.41
2012-8-2,2835526,1.79746174,-0.62,1362,-0.469220168,27.24
2012-8-3,1945915,0.720947545,1.98,1389,-0.436103309,27.78
2012-8-6,1171977,-0.215591282,0.07,1390,-0.434876758,27.8
2012-8-7,1459898,0.1328206,0.5,1397,-0.426290906,27.94
2012-8-8,1227991,-0.147808998,0.09,1398.25,-0.424757718,27.965
2012-8-9,1179356,-0.206661988,0.16,1400.5,-0.42199798,28.01
2012-8-10,1246593,-0.125298803,0.14,1402.5,-0.419544879,28.05
2012-8-13,1202738,-0.178367537,0,1402.5,-0.419544879,28.05
2012-8-14,1435083,0.102792083,-0.07,1401.5,-0.420771429,28.03
2012-8-15,1103484,-0.298474348,0.14,1403.5,-0.418318329,28.07
2012-8-16,1495429,0.175816501,0.68,1413,-0.4066661,28.26
2012-8-17,1139564,-0.254814105,0.16,1415.25,-0.403906362,28.305
2012-8-20,1110701,-0.289741089,-0.04,1414.75,-0.404519637,28.295
2012-8-21,1731248,0.461179992,-0.16,1412.5,-0.407279375,28.25
2012-8-22,1675386,0.393581642,-0.02,1412.25,-0.407586013,28.245
2012-8-23,1592212,0.292933166,-0.87,1400,-0.422611255,28
2012-8-24,1572472,0.269045882,0.7,1409.75,-0.410652389,28.195
2012-8-27,932096,-0.505870181,-0.11,1408.25,-0.412492214,28.165
2012-8-28,1210117,-0.169438243,-0.04,1407.75,-0.41310549,28.155
2012-8-29,959745,-0.472412253,-0.04,1407.25,-0.413718765,28.145
2012-8-30,1217187,-0.160882869,-0.73,1397,-0.426290906,27.94
2012-8-31,2046718,0.842928794,0.57,1405,-0.416478503,28.1
2012-9-4,1680397,0.39964543,0.07,1406,-0.415251953,28.12
2012-9-5,1429039,0.095478266,-0.18,1403.5,-0.418318329,28.07
2012-9-6,2040626,0.835556893,1.96,1431,-0.384588194,28.62
2012-9-7,1472193,0.147698724,0.51,1438.25,-0.375695704,28.765
2012-9-10,1096739,-0.306636441,-0.82,1426.5,-0.390107671,28.53
2012-9-11,1430082,0.096740395,0.28,1430.5,-0.385201469,28.61
2012-9-12,1725227,0.453894008,0.63,1439.5,-0.374162516,28.79
2012-9-13,2603518,1.516709923,1.23,1457.25,-0.352391248,29.145
2012-9-14,1291449,-0.071018763,0.58,1465.75,-0.34196557,29.315
2012-9-17,676512,-0.815151209,-0.34,1460.75,-0.348098322,29.215
2012-9-18,762529,-0.711062431,-0.1,1459.25,-0.349938147,29.185
