Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,spindex_close_adjusted,spindex_volume_adjusted
2011-02-16,1329.51001,1337.609985,1329.51001,1336.319946,1966450000,0,0,-0.500413068,-0.819299546
2011-02-17,1334.369995,1341.5,1331,1340.430054,1966450000,0,0,-0.495309973,-0.819299546
2011-02-18,1340.380005,1344.069946,1338.119995,1343.01001,1162310000,0,0,-0.492106709,-1.349207874
2011-02-22,1338.910034,1338.910034,1312.329956,1315.439941,1322780000,0,0,-0.526337606,-1.243462122
2011-02-23,1315.439941,1317.910034,1299.550049,1307.400024,1330340000,0,0,-0.536319938,-1.238480269
2011-02-24,1307.089966,1310.910034,1294.26001,1306.099976,1222900000,0,0,-0.537934073,-1.309280566
2011-02-25,1307.339966,1320.609985,1307.339966,1319.880005,3836030000,0,0,-0.520824839,0.412707332
2011-02-28,1321.609985,1329.380005,1320.550049,1327.219971,1252850000,0,0,-0.511711564,-1.289544258
2011-03-01,1328.640015,1332.089966,1306.140015,1306.329956,1180420000,0,0,-0.53764853,-1.337273833
2011-03-02,1305.469971,1314.189941,1302.579956,1308.439941,1025000000,0,0,-0.535028781,-1.43969176
2011-03-03,1312.369995,1332.280029,1312.369995,1330.969971,4340470000,0,0,-0.507055577,0.745120789
2011-03-04,1330.72998,1331.079956,1312.589966,1321.150024,4223740000,0,0,-0.519247988,0.668198612
2011-03-07,1322.719971,1327.680054,1303.98999,1310.130005,3964730000,0,0,-0.532930403,0.497517442
2011-03-08,1311.050049,1325.73999,1306.859985,1321.819946,4531420000,0,0,-0.518416215,0.870952106
2011-03-09,1319.920044,1323.209961,1312.27002,1320.02002,3709520000,0,0,-0.520650997,0.329340378
2011-03-10,1315.719971,1315.719971,1294.209961,1295.109985,4723020000,0,0,-0.551579206,0.997211757
2011-03-11,1293.430054,1308.349976,1291.98999,1304.280029,3740400000,0,0,-0.540193712,0.349689533
2011-03-14,1301.189941,1301.189941,1286.369995,1296.390015,4050370000,0,0,-0.549989925,0.55395208
2011-03-15,1288.459961,1288.459961,1261.119995,1281.869995,5201400000,0,0,-0.568017929,1.312452319
2011-03-16,1279.459961,1280.910034,1249.050049,1256.880005,5833000000,0,0,-0.59904541,1.728661064
2011-03-17,1261.609985,1278.880005,1261.609985,1273.719971,4134950000,0,0,-0.578136969,0.609688203
2011-03-18,1276.709961,1288.880005,1276.180054,1279.209961,4685500000,0,0,-0.571320618,0.972487007
2011-03-21,1281.650024,1300.579956,1281.650024,1298.380005,4223730000,0,0,-0.547519161,0.668192023
2011-03-22,1298.290039,1299.349976,1292.699951,1293.77002,3576550000,0,0,-0.553242901,0.241716444
2011-03-23,1292.189941,1300.51001,1284.050049,1297.540039,3842350000,0,0,-0.548562059,0.416872056
2011-03-24,1300.609985,1311.339966,1297.73999,1309.660034,4223740000,0,0,-0.533513918,0.668198612
2011-03-25,1311.800049,1319.180054,1310.150024,1313.800049,4223740000,0,0,-0.52837369,0.668198612
2011-03-28,1315.449951,1319.73999,1310.189941,1310.189941,3215170000,0,0,-0.532855987,0.003575982
2011-03-29,1309.369995,1319.449951,1305.26001,1319.439941,3482580000,0,0,-0.521371221,0.179792543
2011-03-30,1321.890015,1331.73999,1321.890015,1328.26001,3809570000,0,0,-0.510420255,0.395270848
2011-03-31,1327.439941,1329.77002,1325.030029,1325.829956,3566270000,0,0,-0.513437401,0.234942179
2011-04-01,1329.47998,1337.849976,1328.890015,1332.410034,4223740000,0,0,-0.5052676,0.668198612
2011-04-04,1333.560059,1336.73999,1329.099976,1332.869995,4223740000,0,0,-0.504696514,0.668198612
2011-04-05,1332.030029,1338.209961,1330.030029,1332.630005,3852280000,0,0,-0.504994485,0.42341568
2011-04-06,1335.939941,1339.380005,1331.089966,1335.540039,4223740000,0,0,-0.501381397,0.668198612
2011-04-07,1334.819946,1338.800049,1326.560059,1333.51001,4005600000,0,0,-0.503901874,0.524449759
2011-04-08,1336.160034,1339.459961,1322.939941,1328.170044,3582810000,0,0,-0.510531956,0.245841629
2011-04-11,1329.01001,1333.77002,1321.060059,1324.459961,3478970000,0,0,-0.515138382,0.177413643
2011-04-12,1321.959961,1321.959961,1309.51001,1314.160034,4275490000,0,0,-0.527926734,0.70230058
2011-04-13,1314.030029,1321.349976,1309.189941,1314.410034,3850860000,0,0,-0.527616335,0.422479935
2011-04-14,1311.130005,1316.790039,1302.420044,1314.52002,3872630000,0,0,-0.527479777,0.436825825
2011-04-15,1314.540039,1322.880005,1313.680054,1319.680054,4223740000,0,0,-0.521073097,0.668198612
2011-04-18,1313.349976,1313.349976,1294.699951,1305.140015,4223740000,0,0,-0.539125957,0.668198612
2011-04-19,1305.98999,1312.699951,1303.969971,1312.619995,3886300000,0,0,-0.529838841,0.445834016
2011-04-20,1319.119995,1332.660034,1319.119995,1330.359985,4236280000,0,0,-0.507812934,0.676462161
2011-04-21,1333.22998,1337.48999,1332.829956,1337.380005,3587240000,0,0,-0.499096902,0.248760889
2011-04-25,1337.140015,1337.550049,1331.469971,1335.25,2142130000,0,0,-0.501741509,-0.703530781
2011-04-26,1336.75,1349.550049,1336.75,1347.23999,3908060000,0,0,-0.486854781,0.460173317
2011-04-27,1348.430054,1357.48999,1344.25,1355.660034,4051570000,0,0,-0.476400485,0.55474285
2011-04-28,1353.859985,1361.709961,1353.599976,1360.47998,4036820000,0,0,-0.470416057,0.545022966
2011-04-29,1360.140015,1364.560059,1358.689941,1363.609985,3479070000,0,0,-0.466529854,0.17747954
2011-05-02,1365.209961,1370.579956,1358.589966,1361.219971,3846250000,0,0,-0.469497287,0.419442059
2011-05-03,1359.76001,1360.839966,1349.52002,1356.619995,4223740000,0,0,-0.475208601,0.668198612
2011-05-04,1355.900024,1355.900024,1341.5,1347.319946,4223740000,0,0,-0.486755508,0.668198612
2011-05-05,1344.160034,1348,1329.170044,1335.099976,3846250000,0,0,-0.501927778,0.419442059
2011-05-06,1340.23999,1354.359985,1335.579956,1340.199951,4223740000,0,0,-0.495595668,0.668198612
2011-05-09,1340.199951,1349.439941,1338.640015,1346.290039,4265250000,0,0,-0.488034236,0.695552673
2011-05-10,1348.339966,1359.439941,1348.339966,1357.160034,4223740000,0,0,-0.47453809,0.668198612
2011-05-11,1354.51001,1354.51001,1336.359985,1342.079956,3846250000,0,0,-0.49326146,0.419442059
2011-05-12,1339.390015,1351.050049,1332.030029,1348.650024,3777210000,0,0,-0.485104088,0.37394641
2011-05-13,1348.689941,1350.469971,1333.359985,1337.77002,3426660000,0,0,-0.498612661,0.14294265
2011-05-16,1334.77002,1343.329956,1327.319946,1329.469971,3846250000,0,0,-0.508917972,0.419442059
2011-05-17,1326.099976,1330.420044,1318.51001,1328.97998,4053970000,0,0,-0.509526343,0.55632439
2011-05-18,1328.540039,1341.819946,1326.589966,1340.680054,3922030000,0,0,-0.494999573,0.469379201
2011-05-19,1342.400024,1346.819946,1336.359985,1343.599976,3626110000,0,0,-0.491374209,0.274375256
2011-05-20,1342,1342,1330.670044,1333.27002,4066020000,0,0,-0.504199845,0.564265042
2011-05-23,1333.069946,1333.069946,1312.880005,1317.369995,3255580000,0,0,-0.523941258,0.03020517
2011-05-24,1317.699951,1323.719971,1313.869995,1316.280029,3846250000,0,0,-0.525294556,0.419442059
2011-05-25,1316.359985,1325.859985,1311.800049,1320.469971,4109670000,0,0,-0.520092339,0.59302931
2011-05-26,1320.640015,1328.51001,1314.410034,1325.689941,3259470000,0,0,-0.513611243,0.032768584
2011-05-27,1325.689941,1334.619995,1325.689941,1331.099976,3124560000,0,0,-0.506894164,-0.056133762
2011-05-31,1331.099976,1345.199951,1331.099976,1345.199951,4696240000,0,0,-0.489387686,0.9795644
2011-06-01,1345.199951,1345.199951,1313.709961,1314.550049,4241090000,0,0,-0.527442493,0.679631832
2011-06-02,1314.550049,1318.030029,1305.609985,1312.939941,3762170000,0,0,-0.529441597,0.364035423
2011-06-03,1312.939941,1312.939941,1297.900024,1300.160034,3505030000,0,0,-0.545309083,0.194586537
2011-06-06,1300.26001,1300.26001,1284.719971,1286.170044,3555980000,0,0,-0.562679004,0.228161324
2011-06-07,1286.310059,1296.219971,1284.73999,1284.939941,3846250000,0,0,-0.564206295,0.419442059
2011-06-08,1284.630005,1287.040039,1277.420044,1279.560059,3970810000,0,0,-0.570885937,0.501524012
2011-06-09,1279.630005,1294.540039,1279.630005,1289,3332510000,0,0,-0.559165341,0.080900133
2011-06-10,1288.599976,1288.599976,1268.280029,1270.97998,3846250000,0,0,-0.581538932,0.419442059
2011-06-13,1271.310059,1277.040039,1265.640015,1271.829956,4132520000,0,0,-0.580483605,0.608086893
2011-06-14,1272.219971,1292.5,1272.219971,1287.869995,3500280000,0,0,-0.560568351,0.191456405
2011-06-15,1287.869995,1287.869995,1261.900024,1265.420044,4070500000,0,0,-0.588442129,0.567217251
2011-06-16,1265.530029,1274.109985,1258.069946,1267.640015,3846250000,0,0,-0.585685821,0.419442059
2011-06-17,1268.579956,1279.819946,1267.400024,1271.5,4916460000,0,0,-0.580893277,1.124683922
2011-06-20,1271.5,1280.420044,1267.560059,1278.359985,3464660000,0,0,-0.572375945,0.167983708
2011-06-21,1278.400024,1297.619995,1278.400024,1295.52002,4056150000,0,0,-0.551070108,0.557760956
2011-06-22,1295.47998,1298.609985,1286.790039,1287.140015,3718420000,0,0,-0.561474692,0.335205258
2011-06-23,1286.599976,1286.599976,1262.869995,1283.5,4983450000,0,0,-0.565994121,1.168828671
2011-06-24,1283.040039,1283.930054,1267.23999,1268.449951,3665340000,0,0,-0.584680207,0.300226853
2011-06-27,1268.439941,1284.910034,1267.530029,1280.099976,3479070000,0,0,-0.570215578,0.17747954
2011-06-28,1280.209961,1296.800049,1280.209961,1296.670044,3681500000,0,0,-0.549642242,0.310875893
2011-06-29,1296.849976,1309.209961,1296.849976,1307.410034,4347540000,0,0,-0.53630751,0.749779744
2011-06-30,1307.640015,1321.969971,1307.640015,1320.640015,4200500000,0,0,-0.519881213,0.652884028
2011-07-01,1320.640015,1341.01001,1318.180054,1339.670044,3796930000,0,0,-0.496253598,0.386941402
2011-07-05,1339.589966,1340.890015,1334.300049,1337.880005,3722320000,0,0,-0.498476104,0.337775261
2011-07-06,1337.560059,1340.939941,1330.920044,1339.219971,3564190000,0,0,-0.496812407,0.233571511
2011-07-07,1339.619995,1356.47998,1339.619995,1353.219971,4069530000,0,0,-0.479430058,0.566578045
2011-07-08,1352.390015,1352.390015,1333.709961,1343.800049,3594360000,0,0,-0.491125799,0.253452793
2011-07-11,1343.310059,1343.310059,1316.420044,1319.48999,3879130000,0,0,-0.52130908,0.441109164
2011-07-12,1319.609985,1327.170044,1313.329956,1313.640015,4227890000,0,0,-0.528572388,0.670933359
2011-07-13,1314.449951,1331.47998,1314.449951,1317.719971,4060080000,0,0,-0.523506729,0.560350729
2011-07-14,1317.73999,1326.880005,1306.51001,1308.869995,4358570000,0,0,-0.534494827,0.75704824
2011-07-15,1308.869995,1317.699951,1307.52002,1316.140015,4242760000,0,0,-0.525468397,0.680732321
2011-07-18,1315.939941,1315.939941,1295.920044,1305.439941,4118160000,0,0,-0.53875357,0.598624009
2011-07-19,1307.069946,1328.140015,1307.069946,1326.72998,4304600000,0,0,-0.512319935,0.721483348
2011-07-20,1328.660034,1330.430054,1323.650024,1325.839966,3767420000,0,0,-0.513424973,0.367495043
2011-07-21,1325.650024,1347,1325.650024,1343.800049,4837430000,0,0,-0.491125799,1.072605111
2011-07-22,1343.800049,1346.099976,1336.949951,1345.02002,3522830000,0,0,-0.489611087,0.206316296
2011-07-25,1344.319946,1344.319946,1331.089966,1337.430054,3536890000,0,0,-0.499034762,0.215581487
2011-07-26,1337.390015,1338.51001,1329.589966,1331.939941,4007050000,0,0,-0.505851266,0.525405273
2011-07-27,1331.910034,1331.910034,1303.48999,1304.890015,3479040000,0,0,-0.539436356,0.177459771
2011-07-28,1304.839966,1316.319946,1299.160034,1300.670044,4951800000,0,0,-0.544675857,1.147972106
2011-07-29,1300.119995,1304.160034,1282.859985,1292.280029,5061190000,0,0,-0.555092869,1.220057404
2011-08-01,1292.589966,1307.380005,1274.72998,1286.939941,4967390000,0,0,-0.561723103,1.158245529
2011-08-02,1286.560059,1286.560059,1254.030029,1254.050049,5206290000,0,0,-0.602559073,1.315674708
2011-08-03,1254.25,1261.199951,1234.560059,1260.339966,6446940000,0,0,-0.594749535,2.133232306
2011-08-04,1260.22998,1260.22998,1199.540039,1200.069946,4266530000,0,0,-0.669580573,0.696396162
2011-08-05,1200.280029,1218.109985,1168.089966,1199.380005,5454590000,0,0,-0.670437201,1.479298253
2011-08-08,1198.47998,1198.47998,1119.280029,1119.459961,2615150000,0,0,-0.769665638,-0.391822326
2011-08-09,1120.22998,1172.880005,1101.540039,1172.530029,2366660000,0,0,-0.703774034,-0.555571076
2011-08-10,1171.77002,1171.77002,1118.01001,1120.76001,5018070000,0,0,-0.768051502,1.191642393
2011-08-11,1121.300049,1186.290039,1121.300049,1172.640015,3685050000,0,0,-0.703637476,0.313215255
2011-08-12,1172.869995,1189.040039,1170.73999,1178.810059,5640380000,0,0,-0.695976772,1.601729258
2011-08-15,1178.859985,1204.48999,1178.859985,1204.48999,4272850000,0,0,-0.664092662,0.700560885
2011-08-16,1204.219971,1204.219971,1180.530029,1192.76001,5071600000,0,0,-0.678656563,1.226917336
2011-08-17,1192.890015,1208.469971,1184.359985,1193.890015,4388340000,0,0,-0.677253553,0.776665932
2011-08-18,1189.619995,1189.619995,1131.030029,1140.650024,3234810000,0,0,-0.743356132,0.016518255
2011-08-19,1140.469971,1154.540039,1122.050049,1123.530029,5167560000,0,0,-0.764612256,1.290152598
2011-08-22,1123.550049,1145.48999,1121.089966,1123.819946,5436260000,0,0,-0.764252296,1.467219238
2011-08-23,1124.359985,1162.349976,1124.359985,1162.349976,5013170000,0,0,-0.716413551,1.188413415
2011-08-24,1162.160034,1178.560059,1156.300049,1177.599976,5315310000,0,0,-0.697479206,1.387516186
2011-08-25,1176.689941,1190.680054,1155.469971,1159.27002,5748420000,0,0,-0.720237613,1.67292494
2011-08-26,1158.849976,1181.22998,1135.910034,1176.800049,5035320000,0,0,-0.698472393,1.203009716
2011-08-29,1177.910034,1210.280029,1177.910034,1210.079956,4228070000,0,0,-0.657152181,0.671051975
2011-08-30,1209.76001,1220.099976,1195.77002,1212.920044,4572570000,0,0,-0.653625938,0.898068936
2011-08-31,1213,1230.709961,1209.349976,1218.890015,5267840000,0,0,-0.646213644,1.356234632
2011-09-01,1219.119995,1229.290039,1203.849976,1204.420044,4780410000,0,0,-0.664179507,1.035030344
2011-09-02,1203.900024,1203.900024,1170.560059,1173.969971,4401740000,0,0,-0.701986207,0.7854962
2011-09-06,1173.969971,1173.969971,1140.130005,1165.23999,5103980000,0,0,-0.71282532,1.248254954
2011-09-07,1165.849976,1198.619995,1165.849976,1198.619995,4441040000,0,0,-0.671380827,0.811393926
2011-09-08,1197.97998,1204.400024,1183.339966,1185.900024,4465170000,0,0,-0.687173897,0.827294998
2011-09-09,1185.369995,1185.369995,1148.369995,1154.22998,4586370000,0,0,-0.726495308,0.907162794
2011-09-12,1153.5,1162.52002,1136.069946,1162.27002,5168550000,0,0,-0.716512824,1.290804983
2011-09-13,1162.589966,1176.410034,1157.439941,1172.869995,4681370000,0,0,-0.703351933,0.969765439
2011-09-14,1173.319946,1202.380005,1162.72998,1188.680054,4986740000,0,0,-0.683722222,1.1709967
2011-09-15,1189.439941,1209.109985,1189.439941,1209.109985,4479730000,0,0,-0.658356493,0.836889677
2011-09-16,1209.209961,1220.060059,1204.459961,1216.01001,5248890000,0,0,-0.649789447,1.343747052
2011-09-19,1214.98999,1214.98999,1188.359985,1204.089966,4254190000,0,0,-0.664589331,0.688264408
2011-09-20,1204.5,1220.390015,1201.290039,1202.089966,4315610000,0,0,-0.667072524,0.728738665
2011-09-21,1203.630005,1206.300049,1166.209961,1166.76001,4728550000,0,0,-0.710938069,1.00085589
2011-09-22,1164.550049,1164.550049,1114.219971,1129.560059,6703140000,0,0,-0.757125393,2.302061755
2011-09-23,1128.819946,1141.719971,1121.359985,1136.430054,5639930000,0,0,-0.748595632,1.601432719
2011-09-26,1136.910034,1164.189941,1131.069946,1162.949951,4762830000,0,0,-0.715668624,1.02344556
2011-09-27,1163.319946,1195.859985,1163.319946,1175.380005,5548130000,0,0,-0.700235514,1.540938795
2011-09-28,1175.390015,1184.709961,1150.400024,1151.060059,4787920000,0,0,-0.730431071,1.039979248
2011-09-29,1151.73999,1175.869995,1139.930054,1160.400024,5285740000,0,0,-0.718834604,1.368030288
2011-09-30,1159.930054,1159.930054,1131.339966,1131.420044,4416790000,0,0,-0.754816042,0.795413777
2011-10-03,1131.209961,1138.98999,1098.920044,1099.22998,5670340000,0,0,-0.794783109,1.621472155
2011-10-04,1097.420044,1125.119995,1074.77002,1123.949951,3714670000,0,0,-0.764090883,0.332734101
2011-10-05,1124.030029,1146.069946,1115.680054,1144.030029,2510620000,0,0,-0.739159531,-0.460705005
2011-10-06,1144.109985,1165.550049,1134.949951,1164.969971,5098330000,0,0,-0.713160575,1.244531744
2011-10-07,1165.030029,1171.400024,1150.26001,1155.459961,5580380000,0,0,-0.724968168,1.562190745
2011-10-10,1158.150024,1194.910034,1158.150024,1194.890015,4446800000,0,0,-0.676011957,0.815189623
2011-10-11,1194.599976,1199.23999,1187.300049,1195.540039,4424500000,0,0,-0.675204889,0.800494476
2011-10-12,1196.189941,1220.25,1196.189941,1207.25,5355360000,0,0,-0.660665844,1.413908143
2011-10-13,1206.959961,1207.459961,1190.579956,1203.660034,4436270000,0,0,-0.665123133,0.808250614
2011-10-14,1205.650024,1224.609985,1205.650024,1224.579956,4116690000,0,0,-0.639149034,0.597655316
2011-10-17,1224.469971,1224.469971,1198.550049,1200.859985,4300700000,0,0,-0.668599664,0.718913345
2011-10-18,1200.75,1233.099976,1191.47998,1225.380005,4840170000,0,0,-0.638155696,1.074410703
2011-10-19,1223.459961,1229.640015,1206.310059,1209.880005,4846390000,0,0,-0.657400439,1.078509529
2011-10-20,1209.920044,1219.530029,1197.339966,1215.390015,4870290000,0,0,-0.650559231,1.094259036
2011-10-21,1215.390015,1239.030029,1215.390015,1238.25,4980770000,0,0,-0.622176357,1.167062618
2011-10-24,1238.719971,1256.550049,1238.719971,1254.189941,4309380000,0,0,-0.602385384,0.72463325
2011-10-25,1254.189941,1254.189941,1226.790039,1229.050049,4473970000,0,0,-0.633598982,0.83309398
2011-10-26,1229.170044,1246.280029,1221.060059,1242,4873530000,0,0,-0.61752037,1.096394116
2011-10-27,1243.969971,1292.660034,1243.969971,1284.589966,6367610000,0,0,-0.564640823,2.080955802
2011-10-28,1284.390015,1287.079956,1277.01001,1285.089966,4536690000,0,0,-0.564020025,0.874424905
2011-10-31,1284.959961,1284.959961,1253.160034,1253.300049,4310210000,0,0,-0.60349027,0.725180199
2011-11-01,1251,1251,1215.420044,1218.280029,5645540000,0,0,-0.646971,1.60512957
2011-11-02,1219.619995,1242.47998,1219.619995,1237.900024,4110530000,0,0,-0.622610886,0.593596028
2011-11-03,1238.25,1263.209961,1234.810059,1261.150024,4849140000,0,0,-0.59374377,1.080321711
2011-11-04,1260.819946,1260.819946,1238.920044,1253.22998,3830650000,0,0,-0.603577268,0.409162046
2011-11-07,1253.209961,1261.699951,1240.75,1261.119995,3429740000,0,0,-0.593781054,0.144972293
2011-11-08,1261.119995,1277.550049,1254.98999,1275.920044,3908490000,0,0,-0.575405367,0.460456676
2011-11-09,1275.180054,1275.180054,1226.640015,1229.099976,4659740000,0,0,-0.633536993,0.955511805
2011-11-10,1229.589966,1246.219971,1227.699951,1239.699951,4002760000,0,0,-0.620376103,0.52257827
2011-11-11,1240.119995,1266.97998,1240.119995,1263.849976,3370180000,0,0,-0.590391519,0.10572373
2011-11-14,1263.849976,1263.849976,1246.680054,1251.780029,3219680000,0,0,-0.605377522,0.00654796
2011-11-15,1251.699951,1264.25,1244.339966,1257.810059,3599300000,0,0,-0.597890658,0.25670813
2011-11-16,1257.810059,1259.609985,1235.670044,1236.910034,4085010000,0,0,-0.623840054,0.576778981
2011-11-17,1236.560059,1237.72998,1209.430054,1216.130005,4596450000,0,0,-0.649640462,0.913805264
2011-11-18,1216.189941,1223.51001,1211.359985,1215.650024,3827610000,0,0,-0.650236405,0.407158761
2011-11-21,1215.619995,1215.619995,1183.160034,1192.97998,4050070000,0,0,-0.678383449,0.553754387
2011-11-22,1192.97998,1196.810059,1181.650024,1188.040039,3911710000,0,0,-0.684516862,0.462578577
2011-11-23,1187.47998,1187.47998,1161.790039,1161.790039,3798940000,0,0,-0.717108767,0.388265942
2011-11-25,1161.410034,1172.660034,1158.660034,1158.670044,1664200000,0,0,-0.720982541,-1.018474804
2011-11-28,1158.670044,1197.349976,1158.670044,1192.550049,3920750000,0,0,-0.67891725,0.468535713
2011-11-29,1192.560059,1203.670044,1191.800049,1195.189941,3992650000,0,0,-0.67563957,0.51591603
2011-11-30,1196.719971,1247.109985,1196.719971,1246.959961,5801910000,0,0,-0.611362101,1.708173524
2011-12-01,1246.910034,1251.089966,1239.72998,1244.579956,3818680000,0,0,-0.614317106,0.401274113
2011-12-02,1246.030029,1260.079956,1243.349976,1244.280029,4144310000,0,0,-0.614689495,0.615856211
2011-12-05,1244.329956,1266.72998,1244.329956,1257.079956,4148060000,0,0,-0.598797152,0.618327368
2011-12-06,1257.189941,1266.030029,1253.030029,1258.469971,3734230000,0,0,-0.597071314,0.345623656
2011-12-07,1258.140015,1267.060059,1244.800049,1261.01001,4160540000,0,0,-0.593917611,0.626551379
2011-12-08,1260.869995,1260.869995,1231.469971,1234.349976,4298370000,0,0,-0.627018612,0.717377932
2011-12-09,1234.47998,1258.25,1234.47998,1255.189941,3830610000,0,0,-0.601143787,0.409135687
2011-12-12,1255.050049,1255.050049,1227.25,1236.469971,3600570000,0,0,-0.624386434,0.257545029
2011-12-13,1236.829956,1249.859985,1219.430054,1225.72998,4121570000,0,0,-0.637721168,0.600871115
2011-12-14,1225.72998,1225.72998,1209.469971,1211.819946,4298290000,0,0,-0.654991816,0.717325214
2011-12-15,1212.119995,1225.599976,1212.119995,1215.75,3810340000,0,0,-0.650112275,0.395778259
2011-12-16,1216.089966,1231.040039,1215.199951,1219.660034,5345800000,0,0,-0.645257591,1.40760834
2011-12-19,1219.73999,1224.569946,1202.369995,1205.349976,3659820000,0,0,-0.663024907,0.29658931
2011-12-20,1205.719971,1242.819946,1205.719971,1241.300049,4055590000,0,0,-0.618389427,0.55739193
2011-12-21,1241.25,1245.089966,1229.51001,1243.719971,2959020000,0,0,-0.615384861,-0.165220519
2011-12-22,1243.719971,1255.219971,1243.719971,1254,3492250000,0,0,-0.602621214,0.186164834
2011-12-23,1254,1265.420044,1254,1265.329956,2233830000,0,0,-0.588553982,-0.643102754
2011-12-27,1265.02002,1269.369995,1262.300049,1265.430054,2130590000,0,0,-0.5884297,-0.711135355
2011-12-28,1265.380005,1265.849976,1248.640015,1249.640015,2349980000,0,0,-0.608034555,-0.566562783
2011-12-29,1249.75,1263.540039,1249.75,1263.02002,2278130000,0,0,-0.59142199,-0.613910152
2011-12-30,1262.819946,1264.119995,1257.459961,1257.599976,2271850000,0,0,-0.598151497,-0.618048516
2012-01-03,1258.859985,1284.619995,1258.859985,1277.060059,3943710000,0,0,-0.573989928,0.483665783
2012-01-04,1277.030029,1278.72998,1268.099976,1277.300049,3592580000,0,0,-0.573691958,0.252279817
2012-01-05,1277.300049,1283.050049,1265.26001,1281.060059,4315950000,0,0,-0.569023543,0.728962717
2012-01-06,1280.930054,1281.839966,1273.339966,1277.810059,3656830000,0,0,-0.573058731,0.294618974
2012-01-09,1277.829956,1281.98999,1274.550049,1280.699951,3371600000,0,0,-0.569470652,0.106659474
2012-01-10,1280.77002,1296.459961,1280.77002,1292.079956,4221960000,0,0,-0.555341279,0.667025636
2012-01-11,1292.02002,1293.800049,1285.410034,1292.47998,3968120000,0,0,-0.55484461,0.499751368
2012-01-12,1292.47998,1296.819946,1285.77002,1295.5,4019890000,0,0,-0.551094965,0.533866515
2012-01-13,1294.819946,1294.819946,1277.579956,1289.089966,3692370000,0,0,-0.559053639,0.318038953
2012-01-17,1290.219971,1303,1290.219971,1293.670044,4010490000,0,0,-0.553367031,0.527672148
2012-01-18,1293.650024,1308.109985,1290.98999,1308.040039,4096160000,0,0,-0.535525298,0.584126555
2012-01-19,1308.069946,1315.48999,1308.069946,1314.5,4465890000,0,0,-0.527504633,0.82776946
2012-01-20,1314.48999,1315.380005,1309.170044,1315.380005,3912620000,0,0,-0.526412022,0.463178244
2012-01-23,1315.290039,1322.280029,1309.890015,1316,3770910000,0,0,-0.525642239,0.369794867
2012-01-24,1315.959961,1315.959961,1306.060059,1314.650024,3693560000,0,0,-0.527318364,0.318823134
2012-01-25,1314.400024,1328.300049,1307.650024,1326.060059,4410910000,0,0,-0.513151706,0.791539003
2012-01-26,1326.280029,1333.469971,1313.599976,1318.430054,4522070000,0,0,-0.522625093,0.864790688
2012-01-27,1318.25,1320.060059,1311.719971,1316.329956,4007380000,0,0,-0.525232567,0.525622735
2012-01-30,1316.160034,1316.160034,1300.48999,1313.01001,3659010000,0,0,-0.5293546,0.29605554
2012-01-31,1313.530029,1321.410034,1306.689941,1312.410034,4235550000,0,0,-0.530099528,0.67598111
2012-02-01,1312.449951,1330.52002,1312.449951,1324.089966,4504360000,0,0,-0.515597767,0.853120237
2012-02-02,1324.23999,1329.189941,1321.569946,1325.540039,4120920000,0,0,-0.513797361,0.600442781
2012-02-03,1326.209961,1345.339966,1326.209961,1344.900024,4608550000,0,0,-0.489760074,0.921778864
2012-02-06,1344.319946,1344.359985,1337.52002,1344.329956,3379700000,0,0,-0.490467868,0.111997174
2012-02-07,1344.329956,1349.23999,1335.920044,1347.050049,3742460000,0,0,-0.487090611,0.351047022
2012-02-08,1347.040039,1351,1341.949951,1349.959961,4096730000,0,0,-0.483477675,0.584502171
2012-02-09,1349.969971,1354.319946,1344.630005,1351.949951,4209890000,0,0,-0.48100691,0.659071806
2012-02-10,1351.209961,1351.209961,1337.349976,1342.640015,3877580000,0,0,-0.492566093,0.440087753
2012-02-13,1343.060059,1353.349976,1343.060059,1351.77002,3618040000,0,0,-0.481230312,0.269057326
2012-02-14,1351.300049,1351.300049,1340.829956,1350.5,3889520000,0,0,-0.482807164,0.447955917
2012-02-15,1350.52002,1355.869995,1340.800049,1343.22998,4080340000,0,0,-0.491833595,0.573701567
2012-02-16,1342.609985,1359.02002,1341.219971,1358.040039,4108880000,0,0,-0.473445479,0.592508719
2012-02-17,1358.060059,1363.400024,1357.23999,1361.22998,3717640000,0,0,-0.46948486,0.334691257
2012-02-21,1361.219971,1367.76001,1358.109985,1362.209961,3795200000,0,0,-0.468268119,0.385801375
2012-02-22,1362.109985,1362.699951,1355.530029,1357.660034,3633710000,0,0,-0.473917292,0.279383467
2012-02-23,1357.530029,1364.23999,1352.280029,1363.459961,3786450000,0,0,-0.466716124,0.380035341
2012-02-24,1363.459961,1368.920044,1363.459961,1365.73999,3505360000,0,0,-0.463885248,0.194803999
2012-02-27,1365.199951,1371.939941,1354.920044,1367.589966,3648890000,0,0,-0.461588324,0.289386711
2012-02-28,1367.560059,1373.089966,1365.969971,1372.180054,3579120000,0,0,-0.455889288,0.243410011
2012-02-29,1372.199951,1378.040039,1363.810059,1365.680054,4482370000,0,0,-0.463959664,0.838629372
2012-03-01,1365.900024,1376.170044,1365.900024,1374.089966,3919240000,0,0,-0.453517948,0.46754066
2012-03-02,1374.089966,1374.530029,1366.420044,1369.630005,3283490000,0,0,-0.459055419,0.048597168
2012-03-05,1369.589966,1369.589966,1359.130005,1364.329956,3429480000,0,0,-0.465635941,0.14480096
